Date,Open,High,Low,Close,Adj Close,Volume
2023-01-30,292.929993,294.380005,289.890015,290.269989,289.005951,49405800
2023-01-31,290.309998,294.720001,290.200012,294.619995,293.337006,46705100
2023-02-01,294.410004,303.429993,292.299988,300.920013,299.609589,67562200
2023-02-02,307.570007,313.679993,306.730011,311.720001,310.362549,83070600
2023-02-03,304.940002,312.390015,304.540009,306.179993,304.846649,76170800
2023-02-06,303.510010,305.910004,302.220001,303.589996,302.267944,40802300
2023-02-07,303.459991,311.029999,302.320007,309.880005,308.530579,67584000
2023-02-08,308.540009,309.500000,303.670013,304.369995,303.044556,56720900
2023-02-09,308.839996,308.989990,300.200012,301.679993,300.366272,49137800
2023-02-10,299.480011,301.570007,297.250000,299.700012,298.394928,50050100
2023-02-13,301.130005,305.100006,299.929993,304.500000,303.173981,39636700
2023-02-14,302.890015,307.720001,300.910004,306.750000,305.414215,64079100
2023-02-15,304.899994,309.269989,304.200012,309.100006,307.753967,43100600
2023-02-16,304.380005,308.429993,303.149994,303.299988,301.979218,59498600
2023-02-17,301.070007,301.929993,298.100006,301.160004,299.848511,58230700
2023-02-21,297.260010,298.730011,293.890015,294.029999,292.749573,46526700
2023-02-22,294.619995,296.359985,292.559998,294.250000,292.968628,51389200
2023-02-23,297.970001,298.130005,292.549988,296.820007,295.527435,69294400
2023-02-24,291.760010,292.970001,290.049988,291.850006,290.579071,74332000
2023-02-27,295.070007,296.489990,293.339996,293.940002,292.659973,48995000
2023-02-28,293.299988,296.119995,292.959991,293.559998,292.281616,48243100
2023-03-01,293.260010,293.929993,290.200012,291.200012,289.931915,58287000
2023-03-02,288.660004,294.429993,288.369995,293.609985,292.331390,53565900
2023-03-03,295.390015,299.920013,294.869995,299.679993,298.375000,60511500
2023-03-06,300.940002,304.000000,299.820007,300.019989,298.713501,56736300
2023-03-07,300.070007,301.010010,295.720001,296.339996,295.049500,65955800
2023-03-08,296.769989,298.429993,294.880005,297.820007,296.523102,50876300
2023-03-09,298.329987,300.980011,291.829987,292.660004,291.385529,71456700
2023-03-10,292.829987,294.350006,287.380005,288.549988,287.293457,98593600
2023-03-13,286.730011,294.470001,285.190002,290.690002,289.424133,97123600
2023-03-14,294.309998,297.929993,293.450012,297.369995,296.075012,73602500
2023-03-15,294.709991,299.269989,293.239990,298.929993,297.628235,83631500
2023-03-16,298.000000,307.179993,297.190002,306.809998,305.473938,98198100
2023-03-17,306.720001,309.149994,303.369995,305.359985,304.030243,89923700
2023-03-20,304.260010,306.299988,302.010010,305.970001,305.109222,56359500
2023-03-21,307.940002,310.799988,306.399994,310.339996,309.466919,49757000
2023-03-22,310.269989,315.250000,305.950012,306.119995,305.258789,75791900
2023-03-23,309.920013,314.149994,307.010010,309.750000,308.878571,74576000
2023-03-24,309.320007,310.989990,306.950012,310.890015,310.015381,57195200
2023-03-27,311.600006,312.700012,307.890015,308.760010,307.891388,50287400
2023-03-28,308.170013,308.200012,304.769989,307.119995,306.255951,48585900
2023-03-29,310.880005,313.350006,310.049988,312.720001,311.840210,53274300
2023-03-30,315.239990,316.320007,312.809998,315.679993,314.791901,58354800
2023-03-31,315.910004,321.170013,315.600006,320.929993,320.027100,62138100
2023-04-03,318.769989,320.420013,317.420013,320.149994,319.249298,47126800
2023-04-04,320.600006,321.630005,317.829987,319.070007,318.172363,45875400
2023-04-05,318.100006,319.059998,314.070007,315.920013,315.031219,62795700
2023-04-06,314.239990,318.549988,312.820007,318.049988,317.155182,46916500
2023-04-10,315.070007,317.920013,313.250000,317.869995,316.975708,45134700
2023-04-11,317.829987,317.890015,315.309998,315.829987,314.941467,40113600
2023-04-12,317.820007,318.420013,312.570007,313.040009,312.159332,62813300
2023-04-13,314.829987,319.649994,313.630005,319.170013,318.272064,54613800
2023-04-14,317.589996,320.359985,315.609985,318.570007,317.673767,56278300
2023-04-17,318.149994,319.200012,316.040009,318.839996,317.942993,43007000
2023-04-18,320.989990,321.420013,317.640015,318.859985,317.962921,46746900
2023-04-19,316.410004,319.790009,316.279999,318.709991,317.813354,38960100
2023-04-20,315.690002,319.269989,314.970001,316.279999,315.390198,62462100
2023-04-21,315.910004,317.399994,314.100006,316.609985,315.719269,59002300
2023-04-24,316.380005,317.739990,313.739990,315.950012,315.061157,44043100
2023-04-25,314.290009,314.970001,309.890015,309.989990,309.117889,57121600
2023-04-26,313.440002,314.940002,311.339996,311.869995,310.992584,55400500
2023-04-27,315.700012,320.859985,315.049988,320.350006,319.448761,65430400
2023-04-28,320.109985,322.649994,318.959991,322.559998,321.652527,59652500
2023-05-01,322.089996,323.630005,321.089996,322.190002,321.283569,41013400
2023-05-02,322.119995,322.450012,317.609985,319.380005,318.481476,56519400
2023-05-03,319.750000,322.470001,317.179993,317.290009,316.397339,59882100
2023-05-04,317.059998,318.230011,315.119995,316.170013,315.280548,50224500
2023-05-05,318.470001,323.760010,316.209991,322.890015,321.981598,51776000
2023-05-08,322.420013,324.040009,321.320007,323.690002,322.779358,36465800
2023-05-09,322.000000,322.880005,321.320007,321.640015,320.735138,31768800
2023-05-10,324.119995,326.010010,321.600006,325.140015,324.225311,60446600
2023-05-11,325.700012,326.750000,324.119995,326.200012,325.282288,44278500
2023-05-12,326.739990,327.170013,322.940002,325.029999,324.115601,48396200
2023-05-15,325.510010,327.029999,323.959991,326.790009,325.870667,33375600
2023-05-16,326.059998,328.899994,326.019989,327.160004,326.239594,40019200
2023-05-17,328.239990,331.709991,327.040009,331.119995,330.188446,47486100
2023-05-18,331.519989,337.489990,331.500000,337.269989,336.321136,64213500
2023-05-19,337.489990,338.209991,335.429993,336.510010,335.563293,61462400
2023-05-22,336.250000,338.670013,336.239990,337.640015,336.690125,43015900
2023-05-23,335.890015,337.059998,333.000000,333.359985,332.422119,48216700
2023-05-24,331.369995,332.910004,329.559998,331.649994,330.716949,62891200
2023-05-25,339.140015,341.010010,336.670013,339.720001,338.764252,66862800
2023-05-26,340.760010,349.250000,340.660004,348.399994,347.419830,63007000
2023-05-30,352.709991,353.929993,348.529999,349.980011,348.995392,72652200
2023-05-31,348.369995,350.600006,346.510010,347.989990,347.010956,65105400
2023-06-01,347.730011,353.359985,346.660004,352.010010,351.019684,50488600
2023-06-02,353.799988,355.829987,352.010010,354.649994,353.652252,53293500
2023-06-05,354.429993,357.500000,353.850006,354.899994,353.901550,47266200
2023-06-06,354.279999,355.820007,352.929993,354.839996,353.841705,41390400
2023-06-07,355.130005,357.119995,348.179993,348.820007,347.838654,69225900
2023-06-08,349.119995,353.619995,348.890015,353.149994,352.156464,47153900
2023-06-09,354.630005,357.660004,353.029999,354.500000,353.502686,53155900
2023-06-12,356.190002,360.589996,355.200012,360.489990,359.475800,44606500
2023-06-13,363.290009,364.109985,360.029999,363.260010,362.238037,57097800
2023-06-14,363.269989,366.190002,360.420013,365.899994,364.870605,69525600
2023-06-15,364.609985,371.769989,363.980011,370.260010,369.218353,71138800
2023-06-16,372.720001,372.850006,367.480011,367.929993,366.894897,80875900
2023-06-20,365.950012,368.320007,363.890015,366.899994,366.369659,49204700
2023-06-21,365.739990,366.179993,360.959991,361.899994,361.376892,53378300
2023-06-22,360.630005,366.329987,360.220001,366.170013,365.640717,47603000
2023-06-23,362.209991,364.880005,360.820007,362.540009,362.015961,48873900
2023-06-26,362.000000,364.839996,357.589996,357.679993,357.162964,52685500
2023-06-27,359.250000,364.570007,358.510010,363.829987,363.304077,49428100
2023-06-28,361.980011,366.519989,361.899994,364.540009,364.013062,46498000
2023-06-29,364.239990,364.890015,362.140015,363.809998,363.284119,46151000
2023-06-30,367.549988,370.489990,367.230011,369.420013,368.886017,58668800
2023-07-03,370.070007,370.929993,368.970001,370.290009,369.754761,19432900
2023-07-05,368.700012,372.010010,368.660004,370.279999,369.744781,34460900
2023-07-06,366.510010,367.910004,364.519989,367.459991,366.928833,49374700
2023-07-07,367.230011,370.480011,366.010010,366.239990,365.710602,47083200
2023-07-10,365.959991,367.049988,363.410004,366.359985,365.830414,48498800
2023-07-11,366.790009,368.630005,364.619995,368.170013,367.637848,38214100
2023-07-12,372.339996,374.190002,370.299988,372.820007,372.281097,61975400
2023-07-13,376.049988,379.989990,375.459991,379.149994,378.601929,46960000
2023-07-14,379.589996,382.859985,378.179993,379.070007,378.522064,55097800
2023-07-17,379.799988,383.500000,379.309998,382.609985,382.056946,40868900
2023-07-18,381.959991,387.130005,380.000000,385.739990,385.182404,55343400
2023-07-19,386.820007,387.980011,384.299988,385.649994,385.092560,54093000
2023-07-20,382.609985,384.100006,375.720001,376.760010,376.215424,71941700
2023-07-21,379.179993,379.920013,375.190002,375.630005,375.087036,60439400
2023-07-24,376.619995,377.579987,374.339996,376.230011,375.686188,40380100
2023-07-25,376.950012,380.470001,376.929993,378.779999,378.232483,38894400
2023-07-26,377.720001,379.239990,375.179993,377.519989,376.974304,47075700
2023-07-27,383.070007,384.709991,375.309998,376.619995,376.075592,63940200
2023-07-28,380.739990,384.519989,380.220001,383.480011,382.925690,56902900
2023-07-31,383.790009,384.880005,382.339996,383.679993,383.125397,44019900
2023-08-01,382.309998,383.559998,380.690002,382.790009,382.236694,41060600
2023-08-02,379.260010,379.260010,373.130005,374.390015,373.848846,72687100
2023-08-03,371.940002,375.950012,371.769989,373.790009,373.249695,47666400
2023-08-04,375.750000,378.100006,371.529999,372.040009,371.502228,61646200
2023-08-07,373.880005,375.290009,371.510010,375.190002,374.647675,37230400
2023-08-08,372.640015,372.660004,368.820007,372.000000,371.462280,44726500
2023-08-09,372.290009,372.450012,367.140015,367.910004,367.378204,51150900
2023-08-10,370.970001,374.359985,367.040009,368.589996,368.057220,72035300
2023-08-11,365.989990,368.000000,364.690002,366.239990,365.710602,48683800
2023-08-14,365.429993,370.470001,364.700012,370.350006,369.814667,42130800
2023-08-15,369.359985,370.170013,365.739990,366.420013,365.890350,45539900
2023-08-16,365.869995,367.429993,362.440002,362.540009,362.015961,53190500
2023-08-17,363.959991,364.309998,358.160004,358.579987,358.061676,62604300
2023-08-18,355.260010,359.410004,354.709991,358.130005,357.612335,61119500
2023-08-21,359.619995,364.589996,359.149994,363.899994,363.373993,50696500
2023-08-22,366.549988,366.559998,362.679993,363.380005,362.854736,44613500
2023-08-23,364.579987,370.220001,364.359985,369.109985,368.576447,51770600
2023-08-24,372.640015,372.739990,361.010010,361.220001,360.697876,66842500
2023-08-25,362.070007,365.739990,358.579987,364.019989,363.493805,69960500
2023-08-28,366.989990,367.709991,364.250000,366.760010,366.229858,40910000
2023-08-29,366.559998,375.130005,366.230011,374.769989,374.228271,58492400
2023-08-30,374.880005,377.450012,373.859985,376.859985,376.315247,41731500
2023-08-31,376.940002,379.720001,376.869995,377.989990,377.443604,35730700
2023-09-01,380.399994,380.829987,376.079987,377.589996,377.044189,39772400
2023-09-05,376.769989,379.309998,375.829987,378.070007,377.523529,32344200
2023-09-06,377.279999,377.630005,372.700012,374.739990,374.198303,42998700
2023-09-07,370.209991,372.850006,369.149994,372.059998,371.522186,52060700
2023-09-08,372.010010,374.850006,371.600006,372.579987,372.041443,35800100
2023-09-11,375.660004,377.489990,373.660004,376.970001,376.425110,39936600
2023-09-12,375.269989,376.950012,372.500000,372.790009,372.251160,41391000
2023-09-13,373.029999,375.839996,371.880005,374.209991,373.669067,46300700
2023-09-14,375.989990,378.269989,373.890015,377.269989,376.724670,48039400
2023-09-15,375.910004,376.320007,369.859985,370.809998,370.273987,69757700
2023-09-18,369.320007,371.790009,369.029999,370.660004,370.660004,36903500
2023-09-19,369.320007,370.679993,366.799988,369.869995,369.869995,37621700
2023-09-20,370.950012,371.309998,364.459991,364.540009,364.540009,45514200
2023-09-21,360.799988,361.600006,357.690002,357.859985,357.859985,69584700
2023-09-22,359.630005,361.799988,357.589996,357.910004,357.910004,51589700
2023-09-25,356.929993,359.700012,355.929993,359.609985,359.609985,39168000
2023-09-26,356.989990,357.540009,353.209991,354.209991,354.209991,53657700
2023-09-27,355.380005,356.980011,351.359985,355.040009,355.040009,56066000
2023-09-28,354.109985,360.170013,353.239990,358.010010,358.010010,56453300
2023-09-29,361.540009,362.950012,357.019989,358.269989,358.269989,64754300
2023-10-02,358.540009,362.679993,357.920013,361.260010,361.260010,51625100
2023-10-03,358.779999,361.010010,353.279999,354.920013,354.920013,60478500
2023-10-04,355.769989,360.609985,355.299988,359.750000,359.750000,54786700
2023-10-05,359.739990,360.149994,355.140015,358.690002,358.690002,45897400
2023-10-06,355.649994,365.910004,354.850006,364.700012,364.700012,74959200
2023-10-09,362.299988,367.109985,360.779999,366.559998,366.559998,45304800
2023-10-10,366.899994,371.279999,366.390015,368.589996,368.589996,46968800
2023-10-11,369.940002,371.410004,368.190002,371.220001,371.220001,38215100
2023-10-12,371.730011,373.739990,367.500000,369.929993,369.929993,49587900
2023-10-13,370.570007,371.160004,363.859985,365.279999,365.279999,52469900
2023-10-16,366.619995,370.480011,366.470001,369.410004,369.410004,44201100
2023-10-17,365.809998,369.920013,363.660004,368.200012,368.200012,50999100
2023-10-18,365.670013,367.910004,362.019989,363.369995,363.369995,54280500
2023-10-19,364.809998,366.019989,359.160004,359.970001,359.970001,72274200
2023-10-20,359.459991,360.040009,354.369995,354.600006,354.600006,72369800
2023-10-23,353.260010,359.260010,351.119995,355.670013,355.670013,60665200
2023-10-24,357.510010,359.910004,355.790009,359.130005,359.130005,47082100
2023-10-25,356.700012,356.880005,349.750000,350.339996,350.339996,71190500
2023-10-26,349.119995,350.070007,342.350006,343.660004,343.660004,78621400
2023-10-27,346.429993,348.839996,344.079987,345.309998,345.309998,63476700
2023-10-30,347.829987,350.540009,346.450012,349.200012,349.200012,55298500
2023-10-31,349.230011,351.250000,346.619995,350.869995,350.869995,47671900
2023-11-01,351.720001,357.529999,351.619995,356.959991,356.959991,58992700
2023-11-02,361.540009,363.679993,360.299988,363.440002,363.440002,58162400
2023-11-03,364.750000,369.019989,364.519989,367.709991,367.709991,53239100
2023-11-06,368.489990,369.779999,366.910004,369.209991,369.209991,38848700
2023-11-07,370.269989,373.579987,369.049988,372.700012,372.700012,50777400
2023-11-08,373.079987,373.790009,370.619995,372.940002,372.940002,35663400
2023-11-09,373.640015,374.799988,369.570007,370.070007,370.070007,53859400
2023-11-10,371.820007,378.540009,371.279999,378.390015,378.390015,58309800
2023-11-13,376.790009,378.279999,375.239990,377.209991,377.209991,40733500
2023-11-14,383.709991,386.260010,383.179993,385.329987,385.329987,67792600
2023-11-15,387.250000,387.750000,384.239990,385.619995,385.619995,54141400
2023-11-16,384.839996,386.190002,383.559998,385.950012,385.950012,45343500
2023-11-17,385.209991,387.070007,384.290009,386.040009,386.040009,46571900
2023-11-20,386.049988,391.410004,386.049988,390.739990,390.739990,44429600
2023-11-21,389.010010,389.230011,386.700012,388.470001,388.470001,43337000
2023-11-22,390.570007,393.070007,389.040009,390.059998,390.059998,44121000
2023-11-24,389.649994,390.250000,388.500000,389.510010,389.510010,15718800
2023-11-27,389.010010,391.149994,388.279999,389.170013,389.170013,34139700
2023-11-28,388.410004,390.779999,388.049988,390.190002,390.190002,35491100
2023-11-29,392.690002,394.140015,389.459991,389.809998,389.809998,38811700
2023-11-30,390.079987,390.549988,385.820007,388.829987,388.829987,52834400
2023-12-01,387.750000,390.540009,386.070007,389.940002,389.940002,40440500
